YMS, HM, Used
20180530.000000, 1830.000000, 0.872000
20180530.000000, 1815.000000, 0.900000
20180530.000000, 1800.000000, 0.894000
20180530.000000, 1730.000000, 0.934000
20180530.000000, 1745.000000, 0.886000
20180530.000000, 1715.000000, 0.900000
20180530.000000, 1815.000000, 0.900000
20180530.000000, 1800.000000, 0.894000
20180530.000000, 1730.000000, 0.934000
20180530.000000, 1745.000000, 0.886000
20180530.000000, 1715.000000, 0.900000
20180530.000000, 1700.000000, 0.916000
20180530.000000, 1800.000000, 0.894000
20180530.000000, 1730.000000, 0.934000
20180530.000000, 1745.000000, 0.886000
20180530.000000, 1715.000000, 0.900000
20180530.000000, 1700.000000, 0.916000
20180530.000000, 1645.000000, 0.868000
20180530.000000, 1730.000000, 0.934000
20180530.000000, 1745.000000, 0.886000
20180530.000000, 1715.000000, 0.900000
20180530.000000, 1700.000000, 0.916000
20180530.000000, 1645.000000, 0.868000
20180530.000000, 1630.000000, 0.878000
20180530.000000, 1745.000000, 0.886000
20180530.000000, 1715.000000, 0.900000
20180530.000000, 1700.000000, 0.916000
20180530.000000, 1645.000000, 0.868000
20180530.000000, 1630.000000, 0.878000
20180530.000000, 1615.000000, 0.886000
20180530.000000, 1715.000000, 0.900000
20180530.000000, 1700.000000, 0.916000
20180530.000000, 1645.000000, 0.868000
20180530.000000, 1630.000000, 0.878000
20180530.000000, 1615.000000, 0.886000
20180530.000000, 1600.000000, 0.878000
20180530.000000, 1700.000000, 0.916000
20180530.000000, 1645.000000, 0.868000
20180530.000000, 1630.000000, 0.878000
20180530.000000, 1615.000000, 0.886000
20180530.000000, 1600.000000, 0.878000
20180530.000000, 1545.000000, 0.902000
20180530.000000, 1645.000000, 0.868000
20180530.000000, 1630.000000, 0.878000
20180530.000000, 1615.000000, 0.886000
20180530.000000, 1600.000000, 0.878000
20180530.000000, 1545.000000, 0.902000
20180530.000000, 1530.000000, 0.910000
20180530.000000, 1630.000000, 0.878000
20180530.000000, 1615.000000, 0.886000
20180530.000000, 1600.000000, 0.878000
20180530.000000, 1545.000000, 0.902000
20180530.000000, 1530.000000, 0.910000
20180530.000000, 1515.000000, 0.916000
20180530.000000, 1615.000000, 0.886000
20180530.000000, 1600.000000, 0.878000
20180530.000000, 1545.000000, 0.902000
20180530.000000, 1530.000000, 0.910000
20180530.000000, 1515.000000, 0.916000
20180530.000000, 1500.000000, 0.904000
20180530.000000, 1600.000000, 0.878000
20180530.000000, 1545.000000, 0.902000
20180530.000000, 1530.000000, 0.910000
20180530.000000, 1515.000000, 0.916000
20180530.000000, 1500.000000, 0.904000
20180530.000000, 1445.000000, 0.892000
20180530.000000, 1545.000000, 0.902000
20180530.000000, 1530.000000, 0.910000
20180530.000000, 1515.000000, 0.916000
20180530.000000, 1500.000000, 0.904000
20180530.000000, 1445.000000, 0.892000
20180530.000000, 1430.000000, 0.924000
20180530.000000, 1530.000000, 0.910000
20180530.000000, 1515.000000, 0.916000
20180530.000000, 1500.000000, 0.904000
20180530.000000, 1445.000000, 0.892000
20180530.000000, 1430.000000, 0.924000
20180530.000000, 1415.000000, 0.886000
20180530.000000, 1515.000000, 0.916000
20180530.000000, 1500.000000, 0.904000
20180530.000000, 1445.000000, 0.892000
20180530.000000, 1430.000000, 0.924000
20180530.000000, 1415.000000, 0.886000
20180530.000000, 1400.000000, 0.904000
20180530.000000, 1500.000000, 0.904000
20180530.000000, 1445.000000, 0.892000
20180530.000000, 1430.000000, 0.924000
20180530.000000, 1415.000000, 0.886000
20180530.000000, 1400.000000, 0.904000
20180530.000000, 1345.000000, 0.878000
20180530.000000, 1445.000000, 0.892000
20180530.000000, 1430.000000, 0.924000
20180530.000000, 1415.000000, 0.886000
20180530.000000, 1400.000000, 0.904000
20180530.000000, 1345.000000, 0.878000
20180530.000000, 1330.000000, 0.864000
20180530.000000, 1430.000000, 0.924000
20180530.000000, 1415.000000, 0.886000
20180530.000000, 1400.000000, 0.904000
20180530.000000, 1345.000000, 0.878000
20180530.000000, 1330.000000, 0.864000
20180530.000000, 1315.000000, 0.896000
20180530.000000, 1415.000000, 0.886000
20180530.000000, 1400.000000, 0.904000
20180530.000000, 1345.000000, 0.878000
20180530.000000, 1330.000000, 0.864000
20180530.000000, 1315.000000, 0.896000
20180530.000000, 1300.000000, 0.902000
20180530.000000, 1400.000000, 0.904000
20180530.000000, 1345.000000, 0.878000
20180530.000000, 1330.000000, 0.864000
20180530.000000, 1315.000000, 0.896000
20180530.000000, 1300.000000, 0.902000
20180530.000000, 1245.000000, 0.934000
20180530.000000, 1345.000000, 0.878000
20180530.000000, 1330.000000, 0.864000
20180530.000000, 1315.000000, 0.896000
20180530.000000, 1300.000000, 0.902000
20180530.000000, 1245.000000, 0.934000
20180530.000000, 1230.000000, 0.918000
20180530.000000, 1330.000000, 0.864000
20180530.000000, 1315.000000, 0.896000
20180530.000000, 1300.000000, 0.902000
20180530.000000, 1245.000000, 0.934000
20180530.000000, 1230.000000, 0.918000
20180530.000000, 1215.000000, 0.910000
20180530.000000, 1315.000000, 0.896000
20180530.000000, 1300.000000, 0.902000
20180530.000000, 1245.000000, 0.934000
20180530.000000, 1230.000000, 0.918000
20180530.000000, 1215.000000, 0.910000
20180530.000000, 1200.000000, 0.912000
20180530.000000, 1300.000000, 0.902000
20180530.000000, 1245.000000, 0.934000
20180530.000000, 1230.000000, 0.918000
20180530.000000, 1215.000000, 0.910000
20180530.000000, 1200.000000, 0.912000
20180530.000000, 1145.000000, 0.898000
20180530.000000, 1245.000000, 0.934000
20180530.000000, 1230.000000, 0.918000
20180530.000000, 1215.000000, 0.910000
20180530.000000, 1200.000000, 0.912000
20180530.000000, 1145.000000, 0.898000
20180530.000000, 1130.000000, 0.910000
20180530.000000, 1230.000000, 0.918000
20180530.000000, 1215.000000, 0.910000
20180530.000000, 1200.000000, 0.912000
20180530.000000, 1145.000000, 0.898000
20180530.000000, 1130.000000, 0.910000
20180530.000000, 1115.000000, 0.894000
20180530.000000, 1215.000000, 0.910000
20180530.000000, 1200.000000, 0.912000
20180530.000000, 1145.000000, 0.898000
20180530.000000, 1130.000000, 0.910000
20180530.000000, 1115.000000, 0.894000
20180530.000000, 1100.000000, 0.906000
20180530.000000, 1200.000000, 0.912000
20180530.000000, 1145.000000, 0.898000
20180530.000000, 1130.000000, 0.910000
20180530.000000, 1115.000000, 0.894000
20180530.000000, 1100.000000, 0.906000
20180530.000000, 1045.000000, 0.894000
20180530.000000, 1145.000000, 0.898000
20180530.000000, 1130.000000, 0.910000
20180530.000000, 1115.000000, 0.894000
20180530.000000, 1100.000000, 0.906000
20180530.000000, 1045.000000, 0.894000
20180530.000000, 1030.000000, 0.902000
20180530.000000, 1130.000000, 0.910000
20180530.000000, 1115.000000, 0.894000
20180530.000000, 1100.000000, 0.906000
20180530.000000, 1045.000000, 0.894000
20180530.000000, 1030.000000, 0.902000
20180530.000000, 1015.000000, 1.000000
20180530.000000, 1115.000000, 0.894000
20180530.000000, 1100.000000, 0.906000
20180530.000000, 1045.000000, 0.894000
20180530.000000, 1030.000000, 0.902000
20180530.000000, 1015.000000, 1.000000
20180530.000000, 1000.000000, 0.196000
20180530.000000, 1100.000000, 0.906000
20180530.000000, 1045.000000, 0.894000
20180530.000000, 1030.000000, 0.902000
20180530.000000, 1015.000000, 1.000000
20180530.000000, 1000.000000, 0.196000
20180530.000000, 945.000000, 0.054000
20180530.000000, 1045.000000, 0.894000
20180530.000000, 1030.000000, 0.902000
20180530.000000, 1015.000000, 1.000000
20180530.000000, 1000.000000, 0.196000
20180530.000000, 945.000000, 0.054000
20180530.000000, 930.000000, 0.058000
20180530.000000, 1030.000000, 0.902000
20180530.000000, 1015.000000, 1.000000
20180530.000000, 1000.000000, 0.196000
20180530.000000, 945.000000, 0.054000
20180530.000000, 930.000000, 0.058000
20180530.000000, 915.000000, 0.040000
20180530.000000, 1015.000000, 1.000000
20180530.000000, 1000.000000, 0.196000
20180530.000000, 945.000000, 0.054000
20180530.000000, 930.000000, 0.058000
20180530.000000, 915.000000, 0.040000
20180530.000000, 900.000000, 0.036000
20180530.000000, 1000.000000, 0.196000
20180530.000000, 945.000000, 0.054000
20180530.000000, 930.000000, 0.058000
20180530.000000, 915.000000, 0.040000
20180530.000000, 900.000000, 0.036000
20180530.000000, 845.000000, 0.038000
20180530.000000, 945.000000, 0.054000
20180530.000000, 930.000000, 0.058000
20180530.000000, 915.000000, 0.040000
20180530.000000, 900.000000, 0.036000
20180530.000000, 845.000000, 0.038000
20180530.000000, 830.000000, 0.038000
20180530.000000, 930.000000, 0.058000
20180530.000000, 915.000000, 0.040000
20180530.000000, 900.000000, 0.036000
20180530.000000, 845.000000, 0.038000
20180530.000000, 830.000000, 0.038000
20180530.000000, 815.000000, 0.054000
20180530.000000, 915.000000, 0.040000
20180530.000000, 900.000000, 0.036000
20180530.000000, 845.000000, 0.038000
20180530.000000, 830.000000, 0.038000
20180530.000000, 815.000000, 0.054000
20180530.000000, 800.000000, 0.054000
20180530.000000, 900.000000, 0.036000
20180530.000000, 845.000000, 0.038000
20180530.000000, 830.000000, 0.038000
20180530.000000, 815.000000, 0.054000
20180530.000000, 800.000000, 0.054000
20180530.000000, 745.000000, 0.052000
20180530.000000, 845.000000, 0.038000
20180530.000000, 830.000000, 0.038000
20180530.000000, 815.000000, 0.054000
20180530.000000, 800.000000, 0.054000
20180530.000000, 745.000000, 0.052000
20180530.000000, 730.000000, 0.038000
20180530.000000, 830.000000, 0.038000
20180530.000000, 815.000000, 0.054000
20180530.000000, 800.000000, 0.054000
20180530.000000, 745.000000, 0.052000
20180530.000000, 730.000000, 0.038000
20180530.000000, 715.000000, 0.038000
20180530.000000, 815.000000, 0.054000
20180530.000000, 800.000000, 0.054000
20180530.000000, 745.000000, 0.052000
20180530.000000, 730.000000, 0.038000
20180530.000000, 715.000000, 0.038000
20180530.000000, 700.000000, 0.038000
20180530.000000, 800.000000, 0.054000
20180530.000000, 745.000000, 0.052000
20180530.000000, 730.000000, 0.038000
20180530.000000, 715.000000, 0.038000
20180530.000000, 700.000000, 0.038000
20180530.000000, 645.000000, 0.042000
20180530.000000, 745.000000, 0.052000
20180530.000000, 730.000000, 0.038000
20180530.000000, 715.000000, 0.038000
20180530.000000, 700.000000, 0.038000
20180530.000000, 645.000000, 0.042000
20180530.000000, 630.000000, 0.054000
20180530.000000, 730.000000, 0.038000
20180530.000000, 715.000000, 0.038000
20180530.000000, 700.000000, 0.038000
20180530.000000, 645.000000, 0.042000
20180530.000000, 630.000000, 0.054000
20180530.000000, 615.000000, 0.056000
20180530.000000, 715.000000, 0.038000
20180530.000000, 700.000000, 0.038000
20180530.000000, 645.000000, 0.042000
20180530.000000, 630.000000, 0.054000
20180530.000000, 615.000000, 0.056000
20180530.000000, 600.000000, 0.046000
20180530.000000, 700.000000, 0.038000
20180530.000000, 645.000000, 0.042000
20180530.000000, 630.000000, 0.054000
20180530.000000, 615.000000, 0.056000
20180530.000000, 600.000000, 0.046000
20180530.000000, 545.000000, 0.038000
20180530.000000, 645.000000, 0.042000
20180530.000000, 630.000000, 0.054000
20180530.000000, 615.000000, 0.056000
20180530.000000, 600.000000, 0.046000
20180530.000000, 545.000000, 0.038000
20180530.000000, 530.000000, 0.040000
20180530.000000, 630.000000, 0.054000
20180530.000000, 615.000000, 0.056000
20180530.000000, 600.000000, 0.046000
20180530.000000, 545.000000, 0.038000
20180530.000000, 530.000000, 0.040000
20180530.000000, 515.000000, 0.038000
20180530.000000, 615.000000, 0.056000
20180530.000000, 600.000000, 0.046000
20180530.000000, 545.000000, 0.038000
20180530.000000, 530.000000, 0.040000
20180530.000000, 515.000000, 0.038000
20180530.000000, 500.000000, 0.048000
20180530.000000, 600.000000, 0.046000
20180530.000000, 545.000000, 0.038000
20180530.000000, 530.000000, 0.040000
20180530.000000, 515.000000, 0.038000
20180530.000000, 500.000000, 0.048000
20180530.000000, 445.000000, 0.054000
20180530.000000, 545.000000, 0.038000
20180530.000000, 530.000000, 0.040000
20180530.000000, 515.000000, 0.038000
20180530.000000, 500.000000, 0.048000
20180530.000000, 445.000000, 0.054000
20180530.000000, 430.000000, 0.058000
20180530.000000, 530.000000, 0.040000
20180530.000000, 515.000000, 0.038000
20180530.000000, 500.000000, 0.048000
20180530.000000, 445.000000, 0.054000
20180530.000000, 430.000000, 0.058000
20180530.000000, 415.000000, 0.038000
20180530.000000, 515.000000, 0.038000
20180530.000000, 500.000000, 0.048000
20180530.000000, 445.000000, 0.054000
20180530.000000, 430.000000, 0.058000
20180530.000000, 415.000000, 0.038000
20180530.000000, 400.000000, 0.038000
20180530.000000, 500.000000, 0.048000
20180530.000000, 445.000000, 0.054000
20180530.000000, 430.000000, 0.058000
20180530.000000, 415.000000, 0.038000
20180530.000000, 400.000000, 0.038000
20180530.000000, 345.000000, 0.038000
20180530.000000, 445.000000, 0.054000
20180530.000000, 430.000000, 0.058000
20180530.000000, 415.000000, 0.038000
20180530.000000, 400.000000, 0.038000
20180530.000000, 345.000000, 0.038000
20180530.000000, 330.000000, 0.040000
20180530.000000, 430.000000, 0.058000
20180530.000000, 415.000000, 0.038000
20180530.000000, 400.000000, 0.038000
20180530.000000, 345.000000, 0.038000
20180530.000000, 330.000000, 0.040000
20180530.000000, 315.000000, 0.054000
20180530.000000, 415.000000, 0.038000
20180530.000000, 400.000000, 0.038000
20180530.000000, 345.000000, 0.038000
20180530.000000, 330.000000, 0.040000
20180530.000000, 315.000000, 0.054000
20180530.000000, 300.000000, 0.054000
20180530.000000, 400.000000, 0.038000
20180530.000000, 345.000000, 0.038000
20180530.000000, 330.000000, 0.040000
20180530.000000, 315.000000, 0.054000
20180530.000000, 300.000000, 0.054000
20180530.000000, 245.000000, 0.052000
20180530.000000, 345.000000, 0.038000
20180530.000000, 330.000000, 0.040000
20180530.000000, 315.000000, 0.054000
20180530.000000, 300.000000, 0.054000
20180530.000000, 245.000000, 0.052000
20180530.000000, 230.000000, 0.038000
20180530.000000, 330.000000, 0.040000
20180530.000000, 315.000000, 0.054000
20180530.000000, 300.000000, 0.054000
20180530.000000, 245.000000, 0.052000
20180530.000000, 230.000000, 0.038000
20180530.000000, 215.000000, 0.040000
20180530.000000, 315.000000, 0.054000
20180530.000000, 300.000000, 0.054000
20180530.000000, 245.000000, 0.052000
20180530.000000, 230.000000, 0.038000
20180530.000000, 215.000000, 0.040000
20180530.000000, 200.000000, 0.038000
20180530.000000, 300.000000, 0.054000
20180530.000000, 245.000000, 0.052000
20180530.000000, 230.000000, 0.038000
20180530.000000, 215.000000, 0.040000
20180530.000000, 200.000000, 0.038000
20180530.000000, 145.000000, 0.042000
20180530.000000, 245.000000, 0.052000
20180530.000000, 230.000000, 0.038000
20180530.000000, 215.000000, 0.040000
20180530.000000, 200.000000, 0.038000
20180530.000000, 145.000000, 0.042000
20180530.000000, 130.000000, 0.054000
20180530.000000, 230.000000, 0.038000
20180530.000000, 215.000000, 0.040000
20180530.000000, 200.000000, 0.038000
20180530.000000, 145.000000, 0.042000
20180530.000000, 130.000000, 0.054000
20180530.000000, 115.000000, 0.054000
20180530.000000, 215.000000, 0.040000
20180530.000000, 200.000000, 0.038000
20180530.000000, 145.000000, 0.042000
20180530.000000, 130.000000, 0.054000
20180530.000000, 115.000000, 0.054000
20180530.000000, 100.000000, 0.052000
20180530.000000, 200.000000, 0.038000
20180530.000000, 145.000000, 0.042000
20180530.000000, 130.000000, 0.054000
20180530.000000, 115.000000, 0.054000
20180530.000000, 100.000000, 0.052000
20180530.000000, 45.000000, 0.038000
20180530.000000, 145.000000, 0.042000
20180530.000000, 130.000000, 0.054000
20180530.000000, 115.000000, 0.054000
20180530.000000, 100.000000, 0.052000
20180530.000000, 45.000000, 0.038000
20180530.000000, 30.000000, 0.038000
20180530.000000, 130.000000, 0.054000
20180530.000000, 115.000000, 0.054000
20180530.000000, 100.000000, 0.052000
20180530.000000, 45.000000, 0.038000
20180530.000000, 30.000000, 0.038000
20180530.000000, 15.000000, 0.038000
20180530.000000, 115.000000, 0.054000
20180530.000000, 100.000000, 0.052000
20180530.000000, 45.000000, 0.038000
20180530.000000, 30.000000, 0.038000
20180530.000000, 15.000000, 0.038000
20180529.000000, 2400.000000, 0.042000
20180530.000000, 100.000000, 0.052000
20180530.000000, 45.000000, 0.038000
20180530.000000, 30.000000, 0.038000
20180530.000000, 15.000000, 0.038000
20180529.000000, 2400.000000, 0.042000
20180529.000000, 2345.000000, 0.056000
20180530.000000, 45.000000, 0.038000
20180530.000000, 30.000000, 0.038000
20180530.000000, 15.000000, 0.038000
20180529.000000, 2400.000000, 0.042000
20180529.000000, 2345.000000, 0.056000
20180529.000000, 2330.000000, 0.054000
20180530.000000, 30.000000, 0.038000
20180530.000000, 15.000000, 0.038000
20180529.000000, 2400.000000, 0.042000
20180529.000000, 2345.000000, 0.056000
20180529.000000, 2330.000000, 0.054000
20180529.000000, 2315.000000, 0.052000
20180530.000000, 15.000000, 0.038000
20180529.000000, 2400.000000, 0.042000
20180529.000000, 2345.000000, 0.056000
20180529.000000, 2330.000000, 0.054000
20180529.000000, 2315.000000, 0.052000
20180529.000000, 2300.000000, 0.040000
20180529.000000, 2400.000000, 0.042000
20180529.000000, 2345.000000, 0.056000
20180529.000000, 2330.000000, 0.054000
20180529.000000, 2315.000000, 0.052000
20180529.000000, 2300.000000, 0.040000
20180529.000000, 2245.000000, 0.038000
20180529.000000, 2345.000000, 0.056000
20180529.000000, 2330.000000, 0.054000
20180529.000000, 2315.000000, 0.052000
20180529.000000, 2300.000000, 0.040000
20180529.000000, 2245.000000, 0.038000
20180529.000000, 2230.000000, 0.038000
20180529.000000, 2330.000000, 0.054000
20180529.000000, 2315.000000, 0.052000
